t,x1_initial,x1,u
7.5,-25.0,-18.302084458783185,0.35953956209807586
7.6000000000000005,-25.0,-18.20499218855573,0.35953956209807586
7.7,-25.0,-18.107981800282026,0.35953956209807586
7.800000000000001,-25.0,-18.01104780040392,0.35953956209807586
7.9,-25.0,-17.91418476362738,0.35953956209807586
8.0,-25.0,-17.817387332922486,0.5327723938570704
8.1,-25.0,-17.720650219523446,0.5327723938570704
8.200000000000001,-25.0,-17.62396820292857,0.5327723938570704
8.3,-25.0,-17.527336130900302,0.5327723938570704
8.4,-25.0,-17.430748919465188,0.5327723938570704
8.5,-25.0,-17.334201552913907,0.5327723938570704
8.6,-25.0,-17.23768908380124,0.5327723938570704
8.700000000000001,-25.0,-17.141206632946094,0.5327723938570704
8.8,-25.0,-17.044749389431495,0.5327723938570704
8.9,-25.0,-16.94831261060458,0.5327723938570704
9.0,-25.0,-16.85189162207661,0.854370294280565
9.1,-25.0,-16.75548181772296,0.854370294280565
9.200000000000001,-25.0,-16.659078659683114,0.854370294280565
9.3,-25.0,-16.562677678360693,0.854370294280565
9.4,-25.0,-16.466274472423414,0.854370294280565
9.5,-25.0,-16.36986470880313,0.854370294280565
9.600000000000001,-25.0,-16.2734441226958,0.854370294280565
9.700000000000001,-25.0,-16.177008517561504,0.854370294280565
9.8,-25.0,-16.080553765124435,0.854370294280565
9.9,-25.0,-15.98407580537291,0.854370294280565
10.0,-25.0,-15.88757064655936,0.5716394244556425
10.100000000000001,-25.0,-15.791034365200332,0.5716394244556425
10.200000000000001,-25.0,-15.694463106076496,0.5716394244556425
10.3,-25.0,-15.597853082232632,0.5716394244556425
10.4,-25.0,-15.501200574977645,0.5716394244556425
10.5,-25.0,-15.40450193388455,0.5716394244556425
10.600000000000001,-25.0,-15.30775357679048,0.5716394244556425
10.700000000000001,-25.0,-15.210951989796694,0.5716394244556425
10.8,-25.0,-15.11409372726856,0.5716394244556425
10.9,-25.0,-15.017175411835566,0.5716394244556425
11.0,-25.0,-14.920193734391319,0.9876606778602645
11.100000000000001,-25.0,-14.823145454093535,0.9876606778602645
11.200000000000001,-25.0,-14.72602739836406,0.9876606778602645
11.3,-25.0,-14.628836462888852,0.9876606778602645
11.4,-25.0,-14.531569611617982,0.9876606778602645
11.5,-25.0,-14.434223876765646,0.9876606778602645
11.600000000000001,-25.0,-14.336796358810147,0.9876606778602645
11.700000000000001,-25.0,-14.239284226493922,0.9876606778602645
11.8,-25.0,-14.141684716823505,0.9876606778602645
11.9,-25.0,-14.043995135069565,0.9876606778602645
12.0,-25.0,-13.946212854766877,0.9483060843071792
12.100000000000001,-25.0,-13.848335317714337,0.9483060843071792
12.200000000000001,-25.0,-13.750360033974962,0.9483060843071792
12.3,-25.0,-13.652284581875882,0.9483060843071792
12.4,-25.0,-13.554106608008347,0.9483060843071792
12.5,-25.0,-13.455823827227716,0.9483060843071792
12.600000000000001,-25.0,-13.357434022653479,0.9483060843071792
12.700000000000001,-25.0,-13.258935045669235,0.9483060843071792
12.8,-25.0,-13.160324815922703,0.9483060843071792
12.9,-25.0,-13.061601321325718,0.9483060843071792
13.0,-25.0,-12.962762618054231,1.0
13.100000000000001,-25.0,-12.863806830548313,1.0
13.200000000000001,-25.0,-12.764732151512153,1.0
13.3,-25.0,-12.665536841914056,1.0
13.4,-25.0,-12.566219230986443,1.0
13.5,-25.0,-12.466777716225852,1.0
13.600000000000001,-25.0,-12.367210763392944,1.0
13.700000000000001,-25.0,-12.267516906512492,1.0
13.8,-25.0,-12.167694747873387,1.0
13.9,-25.0,-12.067742958028639,1.0
14.0,-25.0,-11.967660275795375,0.9618047365284257
14.100000000000001,-25.0,-11.867445508254837,0.9618047365284257
14.200000000000001,-25.0,-11.767097530752388,0.9618047365284257
14.3,-25.0,-11.666615286897509,0.9618047365284257
14.4,-25.0,-11.565997788563795,0.9618047365284257
14.5,-25.0,-11.465244115888956,0.9618047365284257
14.600000000000001,-25.0,-11.36435341727482,0.9618047365284257
14.700000000000001,-25.0,-11.263324909387347,0.9618047365284257
14.8,-25.0,-11.162157877156597,0.9618047365284257
14.9,-25.0,-11.06085167377675,0.9618047365284257
15.0,-25.0,-10.959405720706108,0.47484464874906884
15.100000000000001,-25.0,-10.85781950766709,0.47484464874906884
15.200000000000001,-25.0,-10.75609259264623,0.47484464874906884
15.3,-25.0,-10.654224601894184,0.47484464874906884
15.4,-25.0,-10.552215229925716,0.47484464874906884
15.5,-25.0,-10.450064239519719,0.47484464874906884
15.600000000000001,-25.0,-10.34777146171919,0.47484464874906884
15.700000000000001,-25.0,-10.245336795831266,0.47484464874906884
15.8,-25.0,-10.142760209427172,0.47484464874906884
15.9,-25.0,-10.040041738342268,0.47484464874906884
16.0,-25.0,-9.937181486676032,0.46404833140491325
16.1,-25.0,-9.834179626792052,0.46404833140491325
16.2,-25.0,-9.73103639931804,0.46404833140491325
16.3,-25.0,-9.627752113145819,0.46404833140491325
16.400000000000002,-25.0,-9.524327145431336,0.46404833140491325
16.5,-25.0,-9.42076194159465,0.46404833140491325
16.6,-25.0,-9.317057015319941,0.46404833140491325
16.7,-25.0,-9.213212948555507,0.46404833140491325
16.8,-25.0,-9.109230391513755,0.46404833140491325
16.900000000000002,-25.0,-9.005110062671218,0.46404833140491325
17.0,-25.0,-8.900852748768548,0.9773341797563935
17.1,-25.0,-8.796459304810506,0.9773341797563935
17.2,-25.0,-8.69193065406598,0.9773341797563935
17.3,-25.0,-8.587267788067962,0.9773341797563935
17.400000000000002,-25.0,-8.482471766613575,0.9773341797563935
17.5,-25.0,-8.377543717764055,0.9773341797563935
17.6,-25.0,-8.27248483784475,0.9773341797563935
17.7,-25.0,-8.167296391445134,0.9773341797563935
17.8,-25.0,-8.061979711418791,0.9773341797563935
17.900000000000002,-25.0,-7.956536198883429,0.9773341797563935
18.0,-25.0,-7.850967323220868,0.9835824733653874
18.1,-25.0,-7.745274622077041,0.9835824733653874
18.2,-25.0,-7.639459701362016,0.9835824733653874
18.3,-25.0,-7.533524235249958,0.9835824733653874
18.400000000000002,-25.0,-7.42746996617916,0.9835824733653874
18.5,-25.0,-7.321298704852037,0.9835824733653874
18.6,-25.0,-7.21501233023511,0.9835824733653874
18.7,-25.0,-7.108612789559022,0.9835824733653874
18.8,-25.0,-7.0021020983185345,0.9835824733653874
18.900000000000002,-25.0,-6.895482340272524,0.9835824733653874
19.0,-25.0,-6.788755667443995,0.9986561166617018
19.1,-25.0,-6.681924300120047,0.9986561166617018
19.200000000000003,-25.0,-6.574990526851918,0.9986561166617018
19.3,-25.0,-6.4679567044549575,0.9986561166617018
19.400000000000002,-25.0,-6.360825258008624,0.9986561166617018
19.5,-25.0,-6.253598680856509,0.9986561166617018
19.6,-25.0,-6.1462795346063075,0.9986561166617018
19.700000000000003,-25.0,-6.038870449129835,0.9986561166617018
19.8,-25.0,-5.931374122563032,0.9986561166617018
19.900000000000002,-25.0,-5.82379332130594,0.9986561166617018
20.0,-25.0,-5.716130880022744,0.8653956282604764
20.1,-25.0,-5.608389701641713,0.8653956282604764
20.200000000000003,-25.0,-5.500572757355263,0.8653956282604764
20.3,-25.0,-5.392683086619911,0.8653956282604764
20.400000000000002,-25.0,-5.2847237971563,0.8653956282604764
20.5,-25.0,-5.176698064949187,0.8653956282604764
20.6,-25.0,-5.068609134247442,0.8653956282604764
20.700000000000003,-25.0,-4.960460317564053,0.8653956282604764
20.8,-25.0,-4.852254995676137,0.8653956282604764
20.900000000000002,-25.0,-4.743996617624914,0.8653956282604764
21.0,-25.0,-4.635688700715729,0.9740352834141854
21.1,-25.0,-4.5273348305180345,0.9740352834141854
21.200000000000003,-25.0,-4.418938660865422,0.9740352834141854
21.3,-25.0,-4.310503913855584,0.9740352834141854
21.400000000000002,-25.0,-4.202034379850325,0.9740352834141854
21.5,-25.0,-4.0935339174755825,0.9740352834141854
21.6,-25.0,-3.9850064536214056,0.9740352834141854
21.700000000000003,-25.0,-3.87645598344195,0.9740352834141854
21.8,-25.0,-3.7678865703555076,0.9740352834141854
21.900000000000002,-25.0,-3.6593023460444734,0.9740352834141854
22.0,-25.0,-3.5507075104553643,0.829758200829559
22.1,-25.0,-3.442106331798815,0.829758200829559
22.200000000000003,-25.0,-3.3335031465495746,0.829758200829559
22.3,-25.0,-3.2249023594465243,0.829758200829559
22.400000000000002,-25.0,-3.1163084434926347,0.829758200829559
22.5,-25.0,-3.007725939955023,0.829758200829559
22.6,-25.0,-2.899159458364899,0.829758200829559
22.700000000000003,-25.0,-2.7906136765176086,0.829758200829559
22.8,-25.0,-2.6820933404726084,0.829758200829559
22.900000000000002,-25.0,-2.573603264553462,0.829758200829559
23.0,-25.0,-2.4651483313478764,0.7094585177848309
23.1,-25.0,-2.356733491707651,0.7094585177848309
23.200000000000003,-25.0,-2.248363764748703,0.7094585177848309
23.3,-25.0,-2.140044237851093,0.7094585177848309
23.400000000000002,-25.0,-2.031780066658971,0.7094585177848309
23.5,-25.0,-1.9235764750806155,0.7094585177848309
23.6,-25.0,-1.8154387552884224,0.7094585177848309
23.700000000000003,-25.0,-1.7073722677189025,0.7094585177848309
23.8,-25.0,-1.599382441072688,0.7094585177848309
23.900000000000002,-25.0,-1.4914747723145254,0.7094585177848309
24.0,-25.0,-1.3836548266732827,0.5239171922761571
24.1,-25.0,-1.2759282376419385,0.5239171922761571
24.200000000000003,-25.0,-1.1683007069775897,0.5239171922761571
24.3,-25.0,-1.0607780047014614,0.5239171922761571
24.400000000000002,-25.0,-0.9533659690988721,0.5239171922761571
24.5,-25.0,-0.8460705067192897,0.5239171922761571
24.6,-25.0,-0.7388975923762757,0.5239171922761571
24.700000000000003,-25.0,-0.6318532691475163,0.5239171922761571
24.8,-25.0,-0.5249436483748262,0.5239171922761571
24.900000000000002,-25.0,-0.4181749096641063,0.5239171922761571
25.0,-25.0,-0.31155330088541433,0.8596348601344198
25.1,-25.0,-0.20508513817289398,0.8596348601344198
25.200000000000003,-25.0,-0.09877680592481752,0.8596348601344198
0.0,-24.0,-24.0,1.0
0.1,-24.0,-23.9,1.0
0.2,-24.0,-23.799997663116343,1.0
0.30000000000000004,-24.0,-23.699978505442914,1.0
0.4,-24.0,-23.599933937725194,1.0
0.5,-24.0,-23.499869452228857,1.0
0.6000000000000001,-24.0,-23.399804638359218,1.0
0.7000000000000001,-24.0,-23.299773182661223,1.0
0.8,-24.0,-23.199822868819457,1.0
0.9,-24.0,-23.10001557765813,1.0
1.0,-24.0,-23.000427287141093,0.9904531994994525
1.1,-24.0,-22.901148072371836,0.9904531994994525
1.2000000000000002,-24.0,-22.80213094790415,0.9904531994994525
1.3,-24.0,-22.70317838612818,0.9904531994994525
1.4000000000000001,-24.0,-22.604264620481626,0.9904531994994525
1.5,-24.0,-22.5053678597521,0.9904531994994525
1.6,-24.0,-22.406468284021663,0.9904531994994525
1.7000000000000002,-24.0,-22.30754804466682,0.9904531994994525
1.8,-24.0,-22.208591264358517,0.9904531994994525
1.9000000000000001,-24.0,-22.10958403706214,0.9904531994994525
2.0,-24.0,-22.010514428037524,1.0
2.1,-24.0,-21.911372473838938,1.0
2.2,-24.0,-21.812150182315108,1.0
2.3000000000000003,-24.0,-21.712841532609186,1.0
2.4000000000000004,-24.0,-21.613442475158777,1.0
2.5,-24.0,-21.513950931695934,1.0
2.6,-24.0,-21.414366795247144,1.0
2.7,-24.0,-21.314691930133332,1.0
2.8000000000000003,-24.0,-21.214930171969883,1.0
2.9000000000000004,-24.0,-21.115087327666608,1.0
3.0,-24.0,-21.01517117542777,1.0
3.1,-24.0,-20.91519146475208,1.0
3.2,-24.0,-20.815159916432677,1.0
3.3000000000000003,-24.0,-20.71509022255715,1.0
3.4000000000000004,-24.0,-20.614998046507544,1.0
3.5,-24.0,-20.514901022960323,1.0
3.6,-24.0,-20.414818757886408,1.0
3.7,-24.0,-20.314772828551167,1.0
3.8000000000000003,-24.0,-20.214769596006338,1.0
3.9000000000000004,-24.0,-20.114769596006337,1.0
4.0,-24.0,-20.01476959600634,0.9312064835861806
4.1000000000000005,-24.0,-19.914769596006337,0.9312064835861806
4.2,-24.0,-19.814769596006336,0.9312064835861806
4.3,-24.0,-19.714769596006338,0.9312064835861806
4.4,-24.0,-19.614769596006337,0.9312064835861806
4.5,-24.0,-19.51476959600634,0.9312064835861806
4.6000000000000005,-24.0,-19.414769596006337,0.9312064835861806
4.7,-24.0,-19.314769596006336,0.9312064835861806
4.800000000000001,-24.0,-19.214769596006338,0.9312064835861806
4.9,-24.0,-19.114769596006337,0.9312064835861806
5.0,-24.0,-19.01476959600634,1.0
5.1000000000000005,-24.0,-18.914769596006337,1.0
5.2,-24.0,-18.814769596006336,1.0
5.300000000000001,-24.0,-18.714769596006338,1.0
5.4,-24.0,-18.614769596006337,1.0
5.5,-24.0,-18.51476959600634,1.0
5.6000000000000005,-24.0,-18.414769596006337,1.0
5.7,-24.0,-18.314769596006336,1.0
5.800000000000001,-24.0,-18.214769596006338,1.0
5.9,-24.0,-18.114769596006337,1.0
6.0,-24.0,-18.01476959600634,1.0
6.1000000000000005,-24.0,-17.914769596006337,1.0
6.2,-24.0,-17.814769596006336,1.0
6.300000000000001,-24.0,-17.714769596006338,1.0
6.4,-24.0,-17.614769596006337,1.0
6.5,-24.0,-17.51476959600634,1.0
6.6000000000000005,-24.0,-17.414769596006337,1.0
6.7,-24.0,-17.314769596006336,1.0
6.800000000000001,-24.0,-17.214769596006338,1.0
6.9,-24.0,-17.114769596006337,1.0
7.0,-24.0,-17.01476959600634,0.9153112153340882
7.1000000000000005,-24.0,-16.914769596006337,0.9153112153340882
7.2,-24.0,-16.814769596006336,0.9153112153340882
7.300000000000001,-24.0,-16.714769596006338,0.9153112153340882
7.4,-24.0,-16.614769596006337,0.9153112153340882
7.5,-24.0,-16.51476959600634,0.9153112153340882
7.6000000000000005,-24.0,-16.414769596006337,0.9153112153340882
7.7,-24.0,-16.314769596006336,0.9153112153340882
7.800000000000001,-24.0,-16.214769596006334,0.9153112153340882
7.9,-24.0,-16.114769596006337,0.9153112153340882
8.0,-24.0,-16.01476959600634,0.993453028982039
8.1,-24.0,-15.914769596006337,0.993453028982039
8.200000000000001,-24.0,-15.814769596006336,0.993453028982039
8.3,-24.0,-15.714769596006336,0.993453028982039
8.4,-24.0,-15.614769596006337,0.993453028982039
8.5,-24.0,-15.514769596006337,0.993453028982039
8.6,-24.0,-15.414769596006337,0.993453028982039
8.700000000000001,-24.0,-15.314769596006336,0.993453028982039
8.8,-24.0,-15.214769596006336,0.993453028982039
8.9,-24.0,-15.114769596006337,0.993453028982039
9.0,-24.0,-15.014769596006337,0.9968434028847255
9.1,-24.0,-14.914769596006337,0.9968434028847255
9.200000000000001,-24.0,-14.814769596006336,0.9968434028847255
9.3,-24.0,-14.714769596006336,0.9968434028847255
9.4,-24.0,-14.614769596006337,0.9968434028847255
9.5,-24.0,-14.514769596006337,0.9968434028847255
9.600000000000001,-24.0,-14.414769596006336,0.9968434028847255
9.700000000000001,-24.0,-14.314769596006336,0.9968434028847255
9.8,-24.0,-14.214769596006336,0.9968434028847255
9.9,-24.0,-14.114769596006337,0.9968434028847255
10.0,-24.0,-14.014769596006337,1.0
10.100000000000001,-24.0,-13.914769596006336,1.0
10.200000000000001,-24.0,-13.814769596006336,1.0
10.3,-24.0,-13.714769596006336,1.0
10.4,-24.0,-13.614769596006337,1.0
10.5,-24.0,-13.514769596006337,1.0
10.600000000000001,-24.0,-13.414769596006334,1.0
10.700000000000001,-24.0,-13.314769596006336,1.0
10.8,-24.0,-13.214769596006334,1.0
10.9,-24.0,-13.114769596006337,1.0
11.0,-24.0,-13.014769596006335,1.0
11.100000000000001,-24.0,-12.914769596006334,1.0
11.200000000000001,-24.0,-12.814769596006336,1.0
11.3,-24.0,-12.714769596006334,1.0
11.4,-24.0,-12.614769596006337,1.0
11.5,-24.0,-12.514769596006335,1.0
11.600000000000001,-24.0,-12.414769596006334,1.0
11.700000000000001,-24.0,-12.314710888974654,1.0
11.8,-24.0,-12.214123883595077,1.0
11.9,-24.0,-12.11291517585809,1.0
12.0,-24.0,-12.011095018755483,1.0
12.100000000000001,-24.0,-11.908673620590145,1.0
12.200000000000001,-24.0,-11.80566114497607,1.0
12.3,-24.0,-11.702067710838351,1.0
12.4,-24.0,-11.597903392413183,1.0
12.5,-24.0,-11.493178219247865,1.0
12.600000000000001,-24.0,-11.387902176200791,1.0
12.700000000000001,-24.0,-11.28208520344147,1.0
12.8,-24.0,-11.1757371964505,1.0
12.9,-24.0,-11.068868006019589,1.0
13.0,-24.0,-10.96148743825154,1.0
13.100000000000001,-24.0,-10.85360525456026,1.0
13.200000000000001,-24.0,-10.745231171670765,1.0
13.3,-24.0,-10.636374861619164,1.0
13.4,-24.0,-10.52704595175267,1.0
13.5,-24.0,-10.417254024729603,1.0
13.600000000000001,-24.0,-10.307008618519374,1.0
13.700000000000001,-24.0,-10.196319226402506,1.0
13.8,-24.0,-10.085195296970621,1.0
13.9,-24.0,-9.973646234126441,1.0
14.0,-24.0,-9.86168139708379,0.999888080525045
14.100000000000001,-24.0,-9.749310100367595,0.999888080525045
14.200000000000001,-24.0,-9.636541613813886,0.999888080525045
14.3,-24.0,-9.523385162569792,0.999888080525045
14.4,-24.0,-9.409849927093545,0.999888080525045
14.5,-24.0,-9.295945043154479,0.999888080525045
14.600000000000001,-24.0,-9.181679601833025,0.999888080525045
14.700000000000001,-24.0,-9.06706264952073,0.999888080525045
14.8,-24.0,-8.95210318792023,0.999888080525045
14.9,-24.0,-8.836810174045263,0.999888080525045
15.0,-24.0,-8.721192520220674,1.0
15.100000000000001,-24.0,-8.605259094082406,1.0
15.200000000000001,-24.0,-8.48901871857751,1.0
15.3,-24.0,-8.372480171964131,1.0
15.4,-24.0,-8.255652187811524,1.0
15.5,-24.0,-8.138543455000033,1.0
15.600000000000001,-24.0,-8.021162617721115,1.0
15.700000000000001,-24.0,-7.903518275477332,1.0
15.8,-24.0,-7.785618983082334,1.0
15.9,-24.0,-7.667473250660885,1.0
16.0,-24.0,-7.549089543648844,0.99853329923533
16.1,-24.0,-7.430476282793172,0.99853329923533
16.2,-24.0,-7.311641844151939,0.99853329923533
16.3,-24.0,-7.1925945590943074,0.99853329923533
16.400000000000002,-24.0,-7.073342714300549,0.99853329923533
16.5,-24.0,-6.953894551762034,0.99853329923533
16.6,-24.0,-6.834258268781229,0.99853329923533
16.7,-24.0,-6.714442017971719,0.99853329923533
16.8,-24.0,-6.594453907258168,0.99853329923533
16.900000000000002,-24.0,-6.474301999876357,0.99853329923533
17.0,-24.0,-6.353994314373173,0.6332209687623706
17.1,-24.0,-6.233538824606587,0.6332209687623706
17.2,-24.0,-6.11294345974569,0.6332209687623706
17.3,-24.0,-5.99221610427066,0.6332209687623706
17.400000000000002,-24.0,-5.871364597972788,0.6332209687623706
17.5,-24.0,-5.750396735954466,0.6332209687623706
17.6,-24.0,-5.629320268629174,0.6332209687623706
17.7,-24.0,-5.508142901721517,0.6332209687623706
17.8,-24.0,-5.386872296267177,0.6332209687623706
17.900000000000002,-24.0,-5.265516068612956,0.6332209687623706
18.0,-24.0,-5.144081790416758,1.0
18.1,-24.0,-5.022576988647566,1.0
18.2,-24.0,-4.9010091455854985,1.0
18.3,-24.0,-4.779385698821748,1.0
18.400000000000002,-24.0,-4.657714041258619,1.0
18.5,-24.0,-4.53600152110953,1.0
18.6,-24.0,-4.414255441898976,1.0
18.7,-24.0,-4.292483062462578,1.0
18.8,-24.0,-4.170691596947039,1.0
18.900000000000002,-24.0,-4.048888214810175,1.0
19.0,-24.0,-3.927080040820911,0.9547364435733345
19.1,-24.0,-3.8052741550592533,0.9547364435733345
19.200000000000003,-24.0,-3.6834775929163257,0.9547364435733345
19.3,-24.0,-3.561697345094352,0.9547364435733345
19.400000000000002,-24.0,-3.439940357606652,0.9547364435733345
19.5,-24.0,-3.318213531777655,0.9547364435733345
19.6,-24.0,-3.1965237242428817,0.9547364435733345
19.700000000000003,-24.0,-3.074877746948964,0.9547364435733345
19.8,-24.0,-2.9532823671536352,0.9547364435733345
19.900000000000002,-24.0,-2.8317443074257227,0.9547364435733345
20.0,-24.0,-2.7102702456451677,0.989688710744869
20.1,-24.0,-2.5888668150029943,0.989688710744869
20.200000000000003,-24.0,-2.46754060400135,0.989688710744869
20.3,-24.0,-2.3462981564534733,0.989688710744869
20.400000000000002,-24.0,-2.2251459714837,0.989688710744869
20.5,-24.0,-2.104090503527482,0.989688710744869
20.6,-24.0,-1.9831381623313575,0.989688710744869
20.700000000000003,-24.0,-1.8622953129529716,0.989688710744869
20.8,-24.0,-1.741568275761086,0.989688710744869
20.900000000000002,-24.0,-1.6209633264355343,0.989688710744869
21.0,-24.0,-1.5004866959672842,0.9990048376909415
21.1,-24.0,-1.3801445706583753,0.9990048376909415
21.200000000000003,-24.0,-1.2599430921219703,0.9990048376909415
21.3,-24.0,-1.1398883572823344,0.9990048376909415
21.400000000000002,-24.0,-1.0199864183748115,0.9990048376909415
21.5,-24.0,-0.9002432829458797,0.9990048376909415
21.6,-24.0,-0.7806649138530908,0.9990048376909415
21.700000000000003,-24.0,-0.6612572292651127,0.9990048376909415
21.8,-24.0,-0.5420261026617137,0.9990048376909415
21.900000000000002,-24.0,-0.4229773628337643,0.9990048376909415
22.0,-24.0,-0.3041167938832299,0.9995385767788113
22.1,-24.0,-0.18545013522318854,0.9995385767788113
22.200000000000003,-24.0,-0.0669830815778063,0.9995385767788113
0.0,-23.0,-23.0,1.0
0.1,-23.0,-22.900000000000002,1.0
0.2,-23.0,-22.79994287303361,1.0
0.30000000000000004,-23.0,-22.699474551015502,1.0
0.4,-23.0,-22.59838506589031,1.0
0.5,-23.0,-22.4968086816488,1.0
0.6000000000000001,-23.0,-22.395224276137352,1.0
0.7000000000000001,-23.0,-22.294455341057965,1.0
0.8,-23.0,-22.195669981968248,1.0
0.9,-23.0,-22.10038091828142,1.0
1.0,-23.0,-22.01044548326632,0.766623447417184
1.1,-23.0,-21.928065624047406,0.766623447417184
1.2000000000000002,-23.0,-21.85264083860869,0.766623447417184
1.3,-23.0,-21.779273594262847,0.766623447417184
1.4000000000000001,-23.0,-21.70604145177013,0.766623447417184
1.5,-23.0,-21.631393386782854,0.766623447417184
1.6,-23.0,-21.55411239997582,0.766623447417184
1.7000000000000002,-23.0,-21.47331551704631,0.766623447417184
1.8,-23.0,-21.388453788714077,0.766623447417184
1.9000000000000001,-23.0,-21.299312290721357,0.766623447417184
2.0,-23.0,-21.206010123832865,0.9982677535813163
2.1,-23.0,-21.109000413835794,0.9982677535813163
2.2,-23.0,-21.009070311539816,0.9982677535813163
2.3000000000000003,-23.0,-20.90734099277708,0.9982677535813163
2.4000000000000004,-23.0,-20.80526765840222,0.9982677535813163
2.5,-23.0,-20.704585825947618,0.9982677535813163
2.6,-23.0,-20.604733256265554,0.9982677535813163
2.7,-23.0,-20.504846626829917,0.9982677535813163
2.8000000000000003,-23.0,-20.404930638271022,0.9982677535813163
2.9000000000000004,-23.0,-20.30498968133401,0.9982677535813163
3.0,-23.0,-20.205027836878827,1.0
3.1,-23.0,-20.10504887588023,1.0
3.2,-23.0,-20.005056259427803,1.0
3.3000000000000003,-23.0,-19.905053138725933,1.0
3.4000000000000004,-23.0,-19.805042355093825,1.0
3.5,-23.0,-19.7050264399655,1.0
3.6,-23.0,-19.605007614889793,1.0
3.7,-23.0,-19.50498779153035,1.0
3.8000000000000003,-23.0,-19.404968571665638,1.0
3.9000000000000004,-23.0,-19.304951247188928,1.0
4.0,-23.0,-19.204936800108314,1.0
4.1000000000000005,-23.0,-19.1049259025467,1.0
4.2,-23.0,-19.00491891674181,1.0
4.3,-23.0,-18.904915895046177,1.0
4.4,-23.0,-18.804916579927145,1.0
